month,info_month,category,category_label,up,down,active_episode_count,episode_ids
2024-07,2024-06,TRADE_TARIFF_SANCTION,무역/관세/제재,0.612548,0.387874,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2024-07,2024-06,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2024-07,2024-06,ENERGY_SUPPLY,에너지 공급,0.166724,0.100005,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2024-07,2024-06,SHIPPING_LOGISTICS,해상운송/물류,0.333796,0.083449,2,EP_BALTIMORE_PORT_2024|EP_RED_SEA_DISRUPTION
2024-07,2024-06,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2024-07,2024-06,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2024-08,2024-07,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.443056,0.155069,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2024-08,2024-07,TRADE_TARIFF_SANCTION,무역/관세/제재,0.540546,0.340305,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2024-08,2024-07,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2024-08,2024-07,ENERGY_SUPPLY,에너지 공급,0.163081,0.100004,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2024-08,2024-07,SHIPPING_LOGISTICS,해상운송/물류,0.210485,0.0,1,EP_RED_SEA_DISRUPTION
2024-08,2024-07,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2024-08,2024-07,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2024-09,2024-08,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.385381,0.134883,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2024-09,2024-08,TRADE_TARIFF_SANCTION,무역/관세/제재,0.48,0.300303,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2024-09,2024-08,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2024-09,2024-08,ENERGY_SUPPLY,에너지 공급,0.159836,0.100004,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2024-09,2024-08,SHIPPING_LOGISTICS,해상운송/물류,0.182649,0.0,1,EP_RED_SEA_DISRUPTION
2024-09,2024-08,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2024-09,2024-08,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2024-10,2024-09,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.336882,0.117909,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2024-10,2024-09,TRADE_TARIFF_SANCTION,무역/관세/제재,0.622222,0.444444,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2024-10,2024-09,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2024-10,2024-09,ENERGY_SUPPLY,에너지 공급,0.156944,0.100003,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2024-10,2024-09,SHIPPING_LOGISTICS,해상운송/물류,0.160556,0.0,1,EP_RED_SEA_DISRUPTION
2024-10,2024-09,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2024-10,2024-09,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2024-11,2024-10,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.296099,0.103635,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2024-11,2024-10,TRADE_TARIFF_SANCTION,무역/관세/제재,0.56452,0.403228,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2024-11,2024-10,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2024-11,2024-10,ENERGY_SUPPLY,에너지 공급,0.154368,0.100003,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2024-11,2024-10,SHIPPING_LOGISTICS,해상운송/물류,0.14302,0.0,1,EP_RED_SEA_DISRUPTION
2024-11,2024-10,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2024-11,2024-10,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2024-12,2024-11,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.261806,0.091632,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2024-12,2024-11,TRADE_TARIFF_SANCTION,무역/관세/제재,0.513113,0.366509,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2024-12,2024-11,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2024-12,2024-11,ENERGY_SUPPLY,에너지 공급,0.152073,0.100003,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2024-12,2024-11,SHIPPING_LOGISTICS,해상운송/물류,0.129102,0.0,1,EP_RED_SEA_DISRUPTION
2024-12,2024-11,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2024-12,2024-11,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2025-01,2024-12,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.232968,0.081539,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2025-01,2024-12,TRADE_TARIFF_SANCTION,무역/관세/제재,0.467314,0.333796,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2025-01,2024-12,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2025-01,2024-12,ENERGY_SUPPLY,에너지 공급,0.150029,0.100002,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2025-01,2024-12,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2025-01,2024-12,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2025-01,2024-12,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2025-02,2025-01,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.208719,0.073052,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2025-02,2025-01,TRADE_TARIFF_SANCTION,무역/관세/제재,0.426512,0.304652,3,EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2025-02,2025-01,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2025-02,2025-01,ENERGY_SUPPLY,에너지 공급,0.148207,0.100002,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2025-02,2025-01,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2025-02,2025-01,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2025-02,2025-01,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2025-03,2025-02,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.188327,0.065915,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2025-03,2025-02,TRADE_TARIFF_SANCTION,무역/관세/제재,1.0,0.453333,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2025-03,2025-02,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2025-03,2025-02,ENERGY_SUPPLY,에너지 공급,0.146585,0.100002,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2025-03,2025-02,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2025-03,2025-02,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2025-03,2025-02,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2025-04,2025-03,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.178946,0.062631,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2025-04,2025-03,TRADE_TARIFF_SANCTION,무역/관세/제재,0.872717,0.369163,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2025-04,2025-03,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2025-04,2025-03,ENERGY_SUPPLY,에너지 공급,0.145139,0.100002,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2025-04,2025-03,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2025-04,2025-03,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2025-04,2025-03,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2025-05,2025-04,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.17876,0.062566,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2025-05,2025-04,TRADE_TARIFF_SANCTION,무역/관세/제재,0.765685,0.533333,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2025-05,2025-04,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2025-05,2025-04,ENERGY_SUPPLY,에너지 공급,0.143851,0.100002,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2025-05,2025-04,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2025-05,2025-04,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2025-05,2025-04,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2025-06,2025-05,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.178604,0.062511,2,EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2025-06,2025-05,TRADE_TARIFF_SANCTION,무역/관세/제재,1.0,0.465449,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2025-06,2025-05,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2025-06,2025-05,ENERGY_SUPPLY,에너지 공급,0.142703,0.100001,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2025-06,2025-05,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2025-06,2025-05,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2025-06,2025-05,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2025-07,2025-06,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.622222,0.062465,3,EP_IRAN_STRIKE_2025|EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2025-07,2025-06,TRADE_TARIFF_SANCTION,무역/관세/제재,1.0,0.408366,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2025-07,2025-06,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2025-07,2025-06,ENERGY_SUPPLY,에너지 공급,0.141681,0.100001,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2025-07,2025-06,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2025-07,2025-06,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2025-07,2025-06,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2025-08,2025-07,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.543024,0.062427,3,EP_IRAN_STRIKE_2025|EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2025-08,2025-07,TRADE_TARIFF_SANCTION,무역/관세/제재,0.872717,0.360364,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2025-08,2025-07,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2025-08,2025-07,ENERGY_SUPPLY,에너지 공급,0.14077,0.100001,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2025-08,2025-07,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2025-08,2025-07,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2025-08,2025-07,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2025-09,2025-08,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.476426,0.062394,3,EP_IRAN_STRIKE_2025|EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2025-09,2025-08,TRADE_TARIFF_SANCTION,무역/관세/제재,0.765685,0.32,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2025-09,2025-08,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2025-09,2025-08,ENERGY_SUPPLY,에너지 공급,0.139959,0.100001,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2025-09,2025-08,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2025-09,2025-08,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2025-09,2025-08,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2025-10,2025-09,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.420425,0.062367,3,EP_IRAN_STRIKE_2025|EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2025-10,2025-09,TRADE_TARIFF_SANCTION,무역/관세/제재,0.675683,0.286058,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2025-10,2025-09,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2025-10,2025-09,ENERGY_SUPPLY,에너지 공급,0.139236,0.100001,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2025-10,2025-09,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2025-10,2025-09,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2025-10,2025-09,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2025-11,2025-10,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.373333,0.062344,3,EP_IRAN_STRIKE_2025|EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2025-11,2025-10,TRADE_TARIFF_SANCTION,무역/관세/제재,0.6,0.257516,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2025-11,2025-10,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2025-11,2025-10,ENERGY_SUPPLY,에너지 공급,0.138592,0.100001,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2025-11,2025-10,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2025-11,2025-10,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2025-11,2025-10,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2025-12,2025-11,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.333734,0.062324,3,EP_IRAN_STRIKE_2025|EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2025-12,2025-11,TRADE_TARIFF_SANCTION,무역/관세/제재,0.536359,0.233515,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2025-12,2025-11,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2025-12,2025-11,ENERGY_SUPPLY,에너지 공급,0.138018,0.100001,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2025-12,2025-11,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2025-12,2025-11,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2025-12,2025-11,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2026-01,2025-12,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.300435,0.062308,3,EP_IRAN_STRIKE_2025|EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2026-01,2025-12,TRADE_TARIFF_SANCTION,무역/관세/제재,0.482843,0.213333,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2026-01,2025-12,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2026-01,2025-12,ENERGY_SUPPLY,에너지 공급,0.137507,0.100001,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2026-01,2025-12,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2026-01,2025-12,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2026-01,2025-12,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2026-02,2026-01,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.272435,0.062294,3,EP_IRAN_STRIKE_2025|EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2026-02,2026-01,TRADE_TARIFF_SANCTION,무역/관세/제재,0.437841,0.196362,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2026-02,2026-01,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2026-02,2026-01,ENERGY_SUPPLY,에너지 공급,0.137052,0.100001,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2026-02,2026-01,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2026-02,2026-01,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2026-02,2026-01,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
2026-03,2026-02,GEOPOLITICAL_CONFLICT,지정학 분쟁,0.248889,0.062283,3,EP_IRAN_STRIKE_2025|EP_RU_UA_CONFLICT|EP_YEMEN_HOUTHI_STRIKES
2026-03,2026-02,TRADE_TARIFF_SANCTION,무역/관세/제재,0.4,0.182091,4,EP_IEEPA_TARIFFS_2025|EP_RUSSIA_SANCTIONS|EP_S232_STEEL|EP_S301_CHINA
2026-03,2026-02,TRADE_REMEDY_ADCVD,무역구제(반덤핑·상계관세),0.177778,0.017778,3,EP_CORE_ADCVD|EP_CRS_ADCVD|EP_HRS_ADCVD
2026-03,2026-02,ENERGY_SUPPLY,에너지 공급,0.136646,0.1,2,EP_JCPOA_RELIEF|EP_RU_ENERGY_BAN
2026-03,2026-02,SHIPPING_LOGISTICS,해상운송/물류,0.0,0.0,0,
2026-03,2026-02,PANDEMIC_EMERGENCY,팬데믹/비상사태,0.0,0.0,0,
2026-03,2026-02,INDUSTRIAL_SUPPLY_DEMAND,산업 수급,0.0,0.0,0,
